amount_tsh,funder,gps_height,installer,longitude,latitude,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,scheme_management,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
0,869,261,509,38.56954938,-5.2217446,6,3937,21,4,2,45,1231,400,2,7,1,1978,10,7,4,8,5,1,3,7,3,1,1,8,6,1,7,6
100,387,852,448,37.17852783,-3.47148505,6,7716,9,21,4,109,1109,200,2,7,2,1987,4,2,1,8,5,5,6,7,3,2,2,9,7,1,2,2
0,967,1285,162,36.79366126,-3.36970329,6,7837,1,2,7,66,1787,186,2,7,2,1998,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
250,593,1292,679,30.10679021,-4.50695311,4,2466,6,16,2,29,1339,210,2,8,2,1988,4,2,1,10,5,4,2,7,3,3,3,7,5,2,2,2
0,834,1781,906,38.2467921,-4.6631915,6,2459,21,4,1,53,1775,1,2,7,2,1992,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,251,1398,162,36.92580328,-3.24620249,6,6726,1,2,7,66,795,160,2,7,2,2007,4,2,1,8,5,7,7,7,3,3,3,9,7,1,2,2
50,251,716,44,38.00797072,-5.37903348,6,5488,21,4,6,19,141,50,2,7,1,2006,14,11,6,8,5,5,6,7,3,3,3,1,2,2,3,2
5,245,972,119,37.17044045,-3.32056333,6,4440,7,3,5,17,1014,1,2,9,2,1999,4,2,1,10,5,5,6,7,3,2,2,9,7,1,2,2
25,95,709,248,37.43417637,-3.47269079,6,5030,7,3,4,74,461,100,2,9,2,2008,14,11,6,10,5,5,6,7,3,2,2,4,1,1,2,2
0,375,1431,435,37.60809085,-3.22365684,6,23,7,3,1,97,1770,1,2,1,2,1998,4,2,1,1,1,4,2,7,3,3,3,9,7,1,2,2
0,138,120,248,38.95586606,-7.69797278,7,2774,15,60,53,100,578,1,2,7,2,1994,10,7,4,8,5,1,3,7,3,1,1,8,6,1,7,6
1000,689,0,762,36.98460952,-6.61529328,9,3652,12,5,1,37,854,521,2,7,1,1995,4,2,1,8,5,3,1,7,3,3,3,9,7,1,2,2
50,146,-24,196,39.01104884,-6.4914261,9,1018,15,6,1,4,1953,60,2,1,2,1993,7,11,6,5,1,5,6,7,3,2,2,7,5,2,2,2
0,682,1545,756,37.95862084,-4.20070532,6,4293,7,3,3,102,1277,344,2,8,2,2001,4,2,1,8,5,1,3,7,3,2,2,7,5,2,2,2
0,844,1296,917,30.46840941,-5.57558546,4,101,16,15,1,76,1157,176,2,8,2,1985,10,7,4,9,1,1,3,7,3,2,2,4,1,1,5,4
0,224,341,275,39.45736008,-10.90020116,8,3945,13,9,4,117,937,1,2,9,2,1982,14,11,6,8,5,1,3,7,3,4,4,4,1,1,3,2
20,972,159,1080,38.35393063,-6.6287666,9,3136,15,6,1,4,137,150,2,10,2,2004,7,11,6,11,5,5,6,7,3,2,2,7,5,2,2,2
50,251,169,248,38.79212065,-5.18239223,6,3989,21,4,3,81,940,2500,2,7,1,2002,9,6,2,8,5,5,6,5,5,3,3,8,6,1,5,4
200,928,1308,878,36.78112439,-2.54596079,1,5523,1,2,6,51,1438,400,2,7,2,2007,4,2,1,8,5,5,6,7,3,3,3,7,5,2,3,2
0,251,57,248,39.07644292,-5.01286456,6,841,21,4,4,118,183,40,2,7,2,1980,10,7,4,8,5,1,3,7,3,1,1,8,6,1,7,6
0,964,1071,306,37.09670557,-5.72849303,9,2479,9,21,5,42,1821,1,2,7,2,2006,14,11,6,8,5,1,3,7,3,2,2,4,1,1,3,2
500,84,342,248,36.41900174,-8.66463061,7,5606,12,5,4,123,405,260,2,9,2,2006,4,2,1,12,5,4,2,7,3,2,2,7,5,2,2,2
250,923,1287,248,30.07608688,-4.66236662,4,2500,6,16,2,29,1346,549,2,8,2,2011,4,2,1,10,5,4,2,7,3,2,2,7,5,2,2,2
0,913,79,248,38.93549111,-5.1270745,6,2623,21,4,3,81,1661,1500,2,7,1,2010,4,2,1,8,5,1,3,7,3,2,2,7,5,2,3,2
50,1,-20,1,39.43059383,-7.09863573,9,7800,2,7,3,120,1670,25,2,7,1,2000,14,11,6,8,5,5,6,5,5,2,2,4,1,1,2,2
0,718,1150,248,31.08448572,-6.26866148,3,4217,16,15,1,76,525,300,2,7,2,1993,9,6,2,8,5,6,4,7,3,2,2,2,1,1,5,4
50,423,453,490,39.34128266,-10.95539715,8,4829,13,90,33,89,954,500,2,7,1,2009,4,2,1,8,5,5,6,7,3,2,2,9,7,1,2,2
500,796,1070,644,35.70229053,-10.58302741,2,4955,17,10,4,113,1206,800,1,2,2,2009,5,3,2,2,2,4,2,7,3,4,4,8,6,1,5,4
3000,893,679,972,36.86248135,-11.32235017,8,8427,17,10,1,121,1008,1,2,7,1,1996,15,12,2,8,5,3,1,7,3,2,2,4,1,1,5,4
0,260,1412,435,37.61273601,-3.23890839,6,7960,7,3,1,97,552,1,2,1,2,2003,4,2,1,1,1,4,2,7,3,3,3,9,7,1,2,2
30,659,196,248,38.84640688,-5.1588153,6,7913,21,4,3,81,870,150,2,7,1,2008,4,2,1,8,5,5,6,5,5,3,3,4,1,1,2,2
0,251,1375,303,35.94671256,-7.55171854,7,976,4,11,7,35,1871,400,2,7,2,1996,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
200,146,267,806,37.76261775,-7.05360599,9,2923,12,5,2,72,705,160,2,7,2,1972,4,2,1,8,5,4,2,7,3,3,3,7,5,2,2,2
50,366,67,209,38.79532973,-6.74637115,9,8419,15,6,2,30,1932,1,2,8,2,2008,8,5,3,8,5,5,6,7,3,2,2,7,5,2,2,2
1000,251,1167,222,30.9697289,-6.24341623,3,5529,16,15,1,76,1245,420,2,7,2,1995,5,3,2,8,5,6,4,7,3,2,2,4,1,1,5,4
0,174,720,226,37.72927859,-3.69631997,6,2522,7,3,2,85,768,360,2,7,2,1981,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
10,245,1255,119,37.16716848,-3.24296694,6,4571,7,3,5,17,1015,75,2,9,2,1999,4,2,1,10,5,5,6,7,3,2,2,9,7,1,2,2
0,276,1163,336,36.888349100000006,-3.36646543,6,7784,1,2,7,66,941,136,2,7,2,2005,7,11,6,8,5,7,7,7,3,3,3,7,5,2,2,2
0,413,1181,248,35.86879145,-4.13304896,1,7614,9,21,1,3,978,35,2,7,2,1998,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,594,1325,917,30.48951309,-3.66547956,4,7517,6,16,1,31,546,350,2,7,1,1989,5,3,2,8,5,7,7,7,3,2,2,4,1,1,5,4
0,146,1845,203,34.55558099,-9.72706472,2,4350,4,11,5,52,1204,75,2,7,1,1991,4,2,1,8,5,6,4,7,3,3,3,9,7,1,2,2
0,573,1853,663,35.27110513,-3.21140347,1,3842,1,2,5,91,215,50,2,9,2,1975,4,2,1,10,5,1,3,7,3,2,2,9,7,1,2,2
0,573,2554,663,35.69702924,-3.05401103,1,863,1,2,5,91,1425,150,2,3,2,2011,4,2,1,4,3,1,3,7,3,2,2,7,5,2,2,2
50,224,334,275,39.54715904,-10.73282239,8,63,13,9,4,117,1143,230,2,9,2,1982,14,11,6,8,5,5,6,7,3,2,2,4,1,1,2,2
20,15,1314,394,36.78182342,-2.5473522,1,5523,1,2,6,51,1438,300,2,7,2,2007,4,2,1,8,5,5,6,7,3,3,3,7,5,2,2,2
0,544,-19,629,38.97721897,-5.4248588700000004,6,4149,21,4,5,96,1663,90,1,4,1,2000,10,7,4,5,1,1,3,5,5,3,3,8,6,1,7,6
1000,718,1092,222,30.74573854,-6.49344565,3,7730,16,15,1,76,538,500,2,7,2,1994,10,7,4,8,5,3,1,7,3,2,2,2,1,1,7,6
0,283,1240,342,34.14920101,-1.36578423,5,7341,10,20,6,98,1628,325,2,7,2,1992,14,11,6,8,5,1,3,5,5,2,2,4,1,1,3,2
0,186,1532,248,31.04145555,-7.50888302,4,8285,16,15,3,93,1439,1,2,7,1,2006,4,2,1,8,5,7,7,7,3,3,3,7,5,2,2,2
0,146,1475,917,30.88731886,-3.09511899,4,7127,6,16,1,31,1320,350,2,7,1,2008,4,2,1,8,5,7,7,7,3,2,2,9,7,1,2,2
500,251,880,118,37.58483359,-3.7195004999999997,6,3995,7,3,2,85,798,50,2,9,2,1972,4,2,1,10,5,4,2,7,3,3,3,9,7,1,2,2
2400,35,907,48,35.18198544,-7.78275282,7,4600,4,11,1,25,282,1,2,7,2,2001,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
0,176,1607,232,35.39357281,-4.55645603,1,829,9,21,2,18,1234,691,2,7,2,2002,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
0,220,1289,272,34.59651463,-4.35095075,1,1617,19,13,1,24,1278,585,2,3,2,2006,4,2,1,4,3,1,3,7,3,4,4,6,4,2,2,2
0,353,1379,416,37.99377305,-4.23842731,6,5766,7,3,3,102,1935,20,2,7,2,2002,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,251,1121,635,31.03191065,-6.33008718,3,4854,16,15,1,76,1162,1,2,8,2,1985,1,1,2,9,1,1,3,7,3,2,2,4,1,1,5,4
50,659,-21,195,38.89875404,-6.44372604,9,3920,15,6,1,4,923,30,2,1,2,2000,7,11,6,5,1,5,6,7,3,3,3,7,5,2,2,2
1000,354,1749,417,35.43262293,-8.10705432,7,2408,4,11,1,25,289,1,2,7,2,2004,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
50,251,1530,306,36.55969502,-5.30983689,1,2072,9,21,4,42,569,1,1,9,1,1997,14,11,6,10,5,5,6,5,5,3,3,4,1,1,2,2
0,146,521,205,34.66538442,-11.04401589,2,4773,17,10,3,62,607,60,2,7,2,1992,4,2,1,8,5,7,7,7,3,1,1,9,7,1,2,2
500,365,866,428,36.64124007,-6.80549264,9,7305,12,5,1,37,857,387,2,7,2,1996,15,12,2,8,5,6,4,7,3,3,3,8,6,1,5,4
300,174,1354,226,37.66935296,-3.69527023,6,7792,7,3,2,85,688,30,2,10,1,2007,4,2,1,11,5,4,2,7,3,3,3,9,7,1,2,2
2000,251,791,222,30.50898148,-6.84228943,4,1745,16,15,1,76,508,450,2,7,2,2007,9,6,2,8,5,3,1,5,5,2,2,8,6,1,5,4
0,187,-9,248,39.248621,-7.59888121,7,4323,15,60,53,100,930,642,2,7,2,2000,9,6,2,8,5,1,3,7,3,3,3,8,6,1,5,4
0,146,1028,205,35.75350166,-10.52543836,2,7784,17,10,5,87,1277,540,2,11,1,1983,15,12,2,12,5,6,4,7,3,3,3,8,6,1,5,4
0,664,1259,741,36.77546615,-3.38872433,6,4064,1,2,7,66,2,98,2,7,1,2008,4,2,1,12,5,7,7,7,3,3,3,9,7,1,2,2
70,217,201,267,39.82043364,-10.71766967,8,3059,13,99,1,78,1453,500,2,7,2,1978,14,11,6,8,5,5,6,7,3,2,2,4,1,1,3,2
0,835,218,908,39.75278633,-10.14834998,8,6209,8,80,23,48,1227,654,1,3,1,2012,4,2,1,4,3,1,3,7,3,4,4,6,4,2,2,2
0,623,1833,248,36.70805092,-3.30913215,6,1413,1,2,2,1,347,200,2,7,2,1998,4,2,1,8,5,1,3,7,3,2,2,9,7,1,3,2
0,251,1244,248,38.30788647,-4.8421255,6,3799,21,4,1,53,1859,1,2,7,2,1981,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
5000,718,1150,222,32.04165717,-6.82346356,3,646,16,15,1,76,341,230,2,7,2,1988,5,3,2,8,5,3,1,7,3,2,2,4,1,1,5,4
0,251,363,248,37.6376086,-6.11793122,9,3093,12,5,6,84,201,800,2,7,2,2004,15,12,2,8,5,1,3,7,3,3,3,8,6,1,5,4
1000,251,2173,157,33.92164009,-8.962443400000002,7,6669,4,11,3,56,1033,0,1,7,1,1974,4,2,1,8,5,6,4,7,3,2,2,9,7,1,2,2
1000,423,302,490,39.09085873,-10.89453491,8,4798,13,90,33,58,1088,40,2,7,2,2009,4,2,1,8,5,4,2,7,3,2,2,9,7,1,2,2
300,166,261,248,36.96780262,-7.67727543,7,4975,12,5,3,36,590,205,2,1,2,1995,4,2,1,8,5,4,2,7,3,3,3,7,5,2,2,2
5,659,1470,232,35.56224623,-3.35017628,1,6471,1,24,30,28,1647,100,2,7,2,2002,4,2,1,8,5,5,6,7,3,2,2,7,5,2,2,2
10,252,1004,810,36.95481169,-3.41870087,6,2569,1,2,7,66,1007,180,2,9,2,1968,4,2,1,10,5,5,6,7,3,3,3,9,7,1,2,2
0,251,1677,248,37.48528563,-3.26213226,6,4671,7,3,4,74,1003,130,1,7,2,1972,4,2,1,8,5,1,3,7,3,2,2,9,7,1,7,6
20,52,65,248,38.66482498,-5.80513819,6,7784,21,4,5,96,1168,6,1,4,1,2009,14,11,6,5,1,5,6,5,5,3,3,4,1,1,2,2
500,251,1700,248,34.92100552,-9.03780067,7,1254,4,11,4,92,301,40,2,7,1,2007,4,2,1,8,5,4,2,7,3,2,2,9,7,1,2,2
0,251,1493,307,34.73466738,-4.77870484,1,6649,19,13,4,111,984,96,2,7,2,1994,13,8,2,8,5,1,3,7,3,2,2,8,6,1,5,4
300,893,882,248,35.89662235,-10.4852686,7,4624,17,10,5,87,1277,200,2,7,2,1993,4,2,1,8,5,4,2,7,3,3,3,7,5,2,2,2
2000,718,1214,222,30.95599885,-6.21965628,3,3931,16,15,1,76,1245,300,2,7,2,1994,5,3,2,8,5,6,4,7,3,3,3,4,1,1,5,4
0,251,1422,806,37.30742146,-3.22588757,6,5024,7,3,4,74,582,1,1,7,2,1976,4,2,1,8,5,1,3,7,3,2,2,9,7,1,7,6
300,115,305,148,36.99621435,-7.59876637,7,2901,12,5,1,37,593,80,2,7,2,2008,4,2,1,12,5,6,4,7,3,2,2,7,5,2,2,2
100,124,2150,157,34.13327135,-9.27328122,2,1153,4,11,3,56,420,0,2,7,1,2009,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
0,251,160,248,38.78712159,-5.16203902,6,1815,21,4,3,81,919,250,2,7,1,2004,9,6,2,8,5,1,3,5,5,4,4,8,6,1,5,4
0,19,1583,23,35.51337564,-4.50506662,1,817,9,21,2,18,262,284,2,7,2,2008,4,2,1,8,5,1,3,7,3,1,1,9,7,1,2,2
0,224,226,275,39.58763832,-10.858253900000001,8,2648,13,9,4,117,1449,530,2,9,2,1982,14,11,6,8,5,1,3,7,3,1,1,4,1,1,3,2
0,509,1183,342,33.94403643,-1.44080146,5,3365,10,20,6,98,752,120,2,7,1,1983,14,11,6,8,5,1,3,7,3,2,2,3,5,2,3,2
0,974,1367,1082,34.27912007,-2.98229154,5,7747,18,17,1,6,1125,300,1,11,1,2007,9,6,2,12,5,1,3,7,3,1,1,8,6,1,5,4
2,964,1282,248,35.83109225,-4.1430073,1,996,9,21,1,3,978,72,2,7,2,2012,4,2,1,8,5,5,6,7,3,2,2,9,7,1,3,2
0,216,357,266,38.625446600000004,-10.9344965,8,6703,13,90,63,88,1005,58,2,7,2,1978,9,6,2,8,5,1,3,7,3,1,1,8,6,1,5,4
1000,187,1096,248,30.58865996,-4.58070624,4,4974,6,16,2,29,453,4200,2,8,1,2007,9,6,2,8,5,3,1,7,3,2,2,8,6,1,5,4
0,387,1642,448,35.98478819,-7.914389599999999,7,3831,4,11,7,35,1879,400,2,7,2,2008,15,12,2,8,5,1,3,7,3,2,2,2,1,1,5,4
3000,163,375,467,38.29534143,-4.94820342,6,2605,21,4,2,45,1239,250,2,7,1,1992,9,6,2,8,5,3,1,7,3,2,2,8,6,1,5,4
700,251,1337,248,30.59412087,-3.65613495,4,6934,6,16,1,31,402,400,2,7,1,2010,4,2,1,8,5,3,1,7,3,2,2,7,5,2,3,2
50,659,167,1080,38.34957261,-6.64198185,9,4828,15,6,1,4,137,100,1,10,2,2008,7,11,6,5,1,5,6,7,3,2,2,7,5,2,2,2
50,656,85,209,38.86017551,-6.73850118,9,75,15,6,2,30,560,1,1,8,2,2011,8,5,3,5,1,5,6,7,3,2,2,7,5,2,2,2
0,375,1767,435,37.58046648,-3.24318123,6,2172,7,3,1,97,552,1,2,1,2,2006,4,2,1,1,1,4,2,7,3,3,3,9,7,1,2,2
1000,923,1223,248,30.01928989,-4.82526511,4,7004,6,16,2,29,1718,750,2,8,2,2005,4,2,1,10,5,3,1,7,3,2,2,7,5,2,2,2
10,165,434,219,37.14028282,-6.78108924,9,8105,12,5,1,37,645,125,2,7,2,1997,14,11,6,8,5,5,6,7,3,1,1,4,1,1,2,2
0,835,796,248,32.35785444,-8.30210213,3,5593,16,15,2,114,676,350,2,7,1,2003,15,12,2,8,5,1,3,5,5,2,2,4,1,1,5,4
50,656,138,735,38.95673098,-7.69788855,7,5556,15,60,53,100,578,1,2,4,2,2010,9,6,2,5,1,5,6,7,3,3,3,8,6,1,5,4
300,174,1420,226,37.65694946,-3.67662218,6,3515,7,3,2,85,600,200,2,7,1,2007,4,2,1,8,5,4,2,7,3,3,3,9,7,1,2,2
0,423,339,490,38.93971224,-10.5615715,8,2647,13,90,33,58,153,1,2,7,2,1975,8,5,3,8,5,1,3,5,5,1,1,4,1,1,7,6
0,518,0,248,38.8119632,-4.83636793,6,6117,21,4,8,69,1001,50,2,7,2,2007,4,2,1,8,5,1,3,7,3,2,2,5,3,3,2,2
250,593,1149,679,29.98637788,-4.83753535,4,3990,6,16,2,32,1039,289,2,8,2,1983,4,2,1,10,5,4,2,7,3,2,2,7,5,2,2,2
50,659,-18,195,38.98157727,-6.51824821,9,2407,15,6,1,4,1953,24,2,1,2,2010,7,11,6,5,1,5,6,7,3,2,2,7,5,2,2,2
0,509,1122,359,34.95769738,-5.82865182,1,8234,19,13,3,57,632,250,2,7,1,1974,8,5,3,8,5,7,7,7,3,2,2,4,1,1,3,2
0,580,331,806,37.67034724,-6.17296532,9,4730,12,5,6,84,1295,1,2,7,2,1981,15,12,2,8,5,1,3,5,5,3,3,8,6,1,5,4
500,835,754,908,37.91108673,-4.11356042,6,5032,7,3,3,102,712,95,2,8,2,2011,4,2,1,8,5,4,2,7,3,2,2,7,5,2,2,2
0,251,-24,248,38.97390977,-7.94141556,7,4720,15,60,53,100,338,1,2,7,2,2008,8,5,3,8,5,1,3,7,3,2,2,4,1,1,2,2
0,834,1760,906,38.28331408,-4.6477294,6,2928,21,4,1,53,966,1,2,7,2,1985,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,19,1646,23,35.49385552,-4.40656151,1,920,9,21,2,18,214,291,2,7,2,2004,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
5000,611,1406,162,36.85902859,-3.14443618,1,1767,1,2,7,66,1505,350,2,7,2,2011,14,11,6,12,5,3,1,2,2,2,2,4,1,1,3,2
3000,971,112,1019,38.86378881,-6.7797638,9,2510,15,6,2,30,1795,6,2,3,2,2010,8,5,3,5,1,4,2,7,3,3,3,7,5,2,2,2
50,964,1554,133,34.37110727,-4.26214331,1,7322,19,13,1,24,670,125,2,4,2,2008,14,11,6,5,1,5,6,7,3,2,2,4,1,1,3,2
500,844,1534,917,34.84528262,-4.35516318,1,3815,19,13,1,24,354,235,2,7,2,1995,9,6,2,8,5,6,4,7,3,2,2,8,6,1,5,4
0,251,1263,248,37.53794357,-3.30190034,6,3088,7,3,4,74,973,567,2,7,2,1972,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
0,251,269,248,36.89588974,-7.86070187,7,7716,12,5,3,36,989,280,2,10,2,1979,4,2,1,8,5,1,3,7,3,3,3,7,5,2,2,2
0,21,347,473,37.62803368,-6.13184924,9,6626,12,5,6,84,201,180,2,7,2,2010,14,11,6,8,5,1,3,7,3,3,3,4,1,1,2,2
0,789,925,248,35.28843192,-10.70696593,8,3500,17,10,2,112,909,375,2,7,2,1996,9,6,2,8,5,6,4,7,3,1,1,8,6,1,5,4
250,593,1294,679,30.10477766,-4.51374919,4,5678,6,16,2,29,1339,300,2,8,2,1988,4,2,1,10,5,4,2,7,3,3,3,7,5,2,2,2
250,349,1286,410,30.05270515,-4.68612474,4,7784,6,16,2,29,1346,850,2,8,2,2002,4,2,1,10,5,4,2,7,3,2,2,7,5,2,2,2
0,84,1304,102,30.88982248,-3.18283158,4,165,6,16,1,31,1320,300,2,7,1,2010,4,2,1,8,5,7,7,7,3,2,2,7,5,2,2,2
0,966,967,1072,35.83449589,-3.84643779,1,8322,9,21,1,3,1356,585,2,7,2,2009,10,7,4,8,5,1,3,7,3,2,2,8,6,1,7,6
20,251,1028,248,36.80670606,-3.47036988,6,4315,1,2,2,1,1494,100,2,7,2,2000,4,2,1,8,5,5,6,7,3,3,3,9,7,1,2,2
1000,146,1256,203,35.53446757,-7.64500548,7,4589,4,11,1,25,1639,1,2,7,2,1987,4,2,1,8,5,4,2,7,3,2,2,9,7,1,2,2
0,251,157,248,38.76698383,-5.18152806,6,7313,21,4,3,81,1841,270,2,7,1,1973,10,7,4,8,5,1,3,7,3,3,3,8,6,1,7,6
20,972,267,1080,38.41801879,-6.12000781,9,3867,15,6,1,4,1148,50,2,10,2,2009,7,11,6,11,5,5,6,7,3,2,2,7,5,2,2,2
500,886,1354,953,30.7577864,-3.36722853,4,3698,6,16,1,31,250,350,2,7,1,2003,4,2,1,7,4,6,4,7,3,2,2,9,7,1,2,2
70,217,172,267,39.88207802,-10.74720183,8,2317,13,99,1,78,1453,3000,2,7,2,1978,14,11,6,8,5,5,6,7,3,2,2,4,1,1,3,2
0,165,0,219,37.2146408,-6.51964115,9,5477,12,5,1,37,1283,234,2,7,2,1984,14,11,6,8,5,1,3,7,3,3,3,4,1,1,2,2
0,174,1686,225,37.58329799,-3.15051426,6,29,7,3,1,97,693,1,2,3,2,2002,4,2,1,4,3,1,3,7,3,4,4,6,4,2,2,2
20,896,433,278,39.40666764,-10.744669400000001,8,202,13,90,33,89,955,360,2,7,1,1987,4,2,1,8,5,5,6,7,3,2,2,9,7,1,2,2
0,712,1587,789,35.09740833,-9.18964085,7,8143,4,11,4,92,591,450,2,7,2,1994,4,2,1,8,5,1,3,7,3,1,1,7,5,2,2,2
250,593,1294,679,30.15498592,-4.47795837,4,5729,6,16,2,29,602,370,2,8,2,1984,4,2,1,8,5,4,2,7,3,2,2,7,5,2,2,2
0,170,344,220,35.805948,-8.78212669,7,4306,12,5,3,36,1207,200,2,7,2,1997,4,2,1,8,5,1,3,7,3,3,3,7,5,2,2,2
0,964,60,248,39.01544618,-6.75535371,9,5645,15,6,2,30,938,2685,2,7,2,2011,14,11,6,8,5,1,3,5,5,2,2,4,1,1,2,2
0,794,122,871,39.05994919,-7.63685374,7,6133,15,60,53,100,88,1,2,7,2,2005,1,1,2,8,5,1,3,7,3,3,3,8,6,1,5,4
0,580,559,248,37.29844843,-7.17083546,9,8440,12,5,6,84,202,120,2,7,2,1980,10,7,4,8,5,1,3,5,5,3,3,8,6,1,7,6
0,251,724,248,37.40051817,-3.41659643,6,3222,7,3,4,74,652,1,1,7,2,1974,4,2,1,8,5,7,7,7,3,3,3,9,7,1,2,2
0,509,1258,359,33.51648071,-6.93849171,3,7831,19,13,3,57,1713,200,2,7,1,1973,8,5,3,8,5,1,3,5,5,2,2,4,1,1,3,2
0,176,1850,232,35.40601469,-4.50084436,1,752,9,21,2,18,1234,242,2,7,2,2002,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
0,251,953,248,36.84290497,-3.538529,6,346,1,2,2,1,124,300,2,7,2,1970,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
0,729,725,248,36.04859413,-10.98124366,8,5609,17,10,5,87,800,200,2,11,1,2010,15,12,2,12,5,6,4,7,3,3,3,8,6,1,5,4
0,964,0,57,37.34585983,-5.49084945,9,3096,21,4,7,34,1351,1,2,7,1,2010,10,7,4,8,5,1,3,8,6,5,5,8,6,1,7,6
0,893,1376,953,30.65538844,-3.69648556,4,843,6,16,1,31,719,500,2,7,1,2005,4,2,1,10,5,7,7,7,3,2,2,6,4,2,2,2
0,844,1169,917,30.32956655,-5.58873442,4,105,16,15,1,76,1157,1,2,8,2,1985,10,7,4,9,1,1,3,7,3,2,2,2,1,1,5,4
0,238,1151,289,33.63968576,-2.13632342,5,5532,10,20,4,11,113,200,1,1,2,1996,4,2,1,1,1,7,7,7,3,2,2,3,5,2,2,2
0,944,1012,306,36.78744788,-4.87491974,1,3842,9,21,5,42,1481,220,2,9,2,2011,4,2,1,8,5,1,3,7,3,4,4,6,4,2,2,2
20,647,142,729,38.92017195,-7.20322603,9,5128,15,60,33,40,585,1,2,7,1,2004,6,4,2,8,5,5,6,7,3,1,1,4,1,1,5,4
0,251,1143,248,31.07549931,-6.26523384,3,4216,16,15,1,76,525,200,1,8,2,1983,4,2,1,9,1,1,3,7,3,2,2,9,7,1,2,2
0,160,210,244,38.16490328,-6.643283800000001,9,482,15,6,1,4,1857,2000,2,7,1,1995,10,7,4,8,5,1,3,7,3,2,2,1,2,2,7,6
50,659,-6,195,38.99236804,-6.54167005,9,3074,15,6,1,4,1953,50,1,1,2,2010,7,11,6,5,1,5,6,7,3,2,2,7,5,2,2,2
0,251,1594,248,36.59800912,-3.27224001,6,7199,1,2,2,1,1380,150,2,7,2,2000,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
10,659,1537,232,35.66887317,-3.33747258,1,108,1,24,30,28,507,1500,2,7,2,2002,4,2,1,8,5,5,6,7,3,2,2,7,5,2,3,2
10,319,436,376,37.14285135,-6.77933441,9,7312,12,5,1,37,645,50,2,4,2,2005,14,11,6,5,1,5,6,5,5,2,2,4,1,1,2,2
0,964,1700,1070,35.50443572,-3.68001273,1,8156,9,21,3,64,1024,1,2,7,2,2012,14,11,6,8,5,1,3,7,3,2,2,4,1,1,3,2
0,509,952,248,35.86974166,-10.54502789,7,6230,17,10,5,87,837,360,2,7,2,1978,4,2,1,8,5,1,3,7,3,1,1,7,5,2,2,2
0,251,270,806,36.96126843,-7.68671154,7,7008,12,5,3,36,590,175,2,1,2,1971,4,2,1,8,5,1,3,7,3,4,4,7,5,2,2,2
400,146,718,205,37.00564332,-10.75819308,8,2958,17,10,1,121,1038,1,2,7,1,1988,4,2,1,8,5,3,1,7,3,3,3,1,2,2,2,2
20,374,0,248,37.57917764,-5.42998392,6,3033,21,4,7,34,775,1,2,7,1,2008,7,11,6,8,5,5,6,5,5,5,5,4,1,1,3,2
0,251,1508,248,36.671045,-3.33675358,6,3535,1,2,2,1,682,150,2,7,2,2000,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
0,19,1312,25,36.96558597,-3.3408851000000004,6,8146,1,2,7,66,614,130,2,7,2,2002,4,2,1,8,5,7,7,7,3,3,3,7,5,2,2,2
0,652,420,732,37.37898839,-6.31749234,9,610,12,5,6,84,1347,1,2,7,2,1963,10,7,4,8,5,1,3,5,5,3,3,8,6,1,7,6
500,964,407,1067,37.83637996,-6.84646189,9,2712,12,5,2,72,684,450,2,7,2,1994,4,2,1,8,5,4,2,7,3,3,3,7,5,2,2,2
0,413,2176,248,35.46972473,-4.16038003,1,861,9,21,1,3,906,158,2,10,2,1992,4,2,1,11,5,1,3,7,3,3,3,7,5,2,2,2
2000,976,1399,1085,36.38998014,-7.75716307,7,5465,4,11,7,35,1862,80,2,7,2,2009,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
1200,251,1268,248,30.26122103,-4.5183833,4,1900,6,16,2,29,1704,1200,2,8,2,1977,4,2,1,10,5,3,1,7,3,2,2,7,5,2,3,2
35,225,348,277,39.48208661,-10.81888508,8,952,13,9,4,117,1465,1,2,9,2,1982,14,11,6,8,5,5,6,7,3,4,4,4,1,1,2,2
